"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:00:58.859","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1160","1810"
"2020-06-30 00:00:59.937","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1700"
"2020-06-30 00:01:00.937","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1160","1770"
"2020-06-30 00:01:01.968","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.8","1160","1770"
"2020-06-30 00:01:03.031","27","28","29","29","28","28","29","30","30","34","32","31","30","32","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1800"
"2020-06-30 00:01:04.046","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1620"
"2020-06-30 00:01:05.062","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1640"
"2020-06-30 00:01:06.078","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1660"
"2020-06-30 00:01:07.109","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1160","1820"
"2020-06-30 00:01:08.140","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1650"
"2020-06-30 00:01:09.156","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1160","1670"
"2020-06-30 00:01:10.171","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1670"
"2020-06-30 00:01:11.234","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1160","1740"
"2020-06-30 00:01:12.250","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1160","1640"
"2020-06-30 00:01:13.296","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1630"
"2020-06-30 00:01:14.312","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1770"
"2020-06-30 00:01:15.328","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1670"
"2020-06-30 00:01:16.359","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","42","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1750"
"2020-06-30 00:01:17.421","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1590"
"2020-06-30 00:01:18.437","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1150","1800"
"2020-06-30 00:01:19.468","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1860"
"2020-06-30 00:01:20.500","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1650"
"2020-06-30 00:01:21.531","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1730"
"2020-06-30 00:01:22.562","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1680"
"2020-06-30 00:01:23.578","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1640"
"2020-06-30 00:01:24.609","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1620"
"2020-06-30 00:01:25.625","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1670"
"2020-06-30 00:01:26.640","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.5","4.2","3.6","2.9","3","2.7","1150","1780"
"2020-06-30 00:01:27.734","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1680"
"2020-06-30 00:01:28.750","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1740"
"2020-06-30 00:01:29.765","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1710"
"2020-06-30 00:01:30.796","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1640"
"2020-06-30 00:01:31.828","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1780"
"2020-06-30 00:01:32.843","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1730"
"2020-06-30 00:01:33.859","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","33","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1750"
"2020-06-30 00:01:34.937","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1650"
"2020-06-30 00:01:35.968","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","42","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1850"
"2020-06-30 00:01:37.031","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1690"
"2020-06-30 00:01:38.062","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1770"
"2020-06-30 00:01:39.140","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1770"
"2020-06-30 00:01:40.171","27","28","29","29","28","28","29","30","30","34","33","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","38","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.1","5","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1650"
